price,rating,title,url
Â£56.51,Five,Eleanor & Park,https://books.toscrape.com/catalogue/eleanor-park_616/index.html
Â£40.83,Four,Dirty (Dive Bar #1),https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html
Â£48.64,One,Can You Keep a Secret? (Fear Street Relaunch #4),https://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html
Â£59.48,Three,Boar Island (Anna Pigeon #19),https://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html
Â£39.01,Four,A Paris Apartment,https://books.toscrape.com/catalogue/a-paris-apartment_612/index.html
Â£38.77,One,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",https://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html
Â£48.39,Two,Troublemaker: Surviving Hollywood and Scientology,https://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html
Â£27.26,Two,The Widow,https://books.toscrape.com/catalogue/the-widow_609/index.html
Â£11.68,Four,"The Sleep Revolution: Transforming Your Life, One Night at a Time",https://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html
Â£59.45,One,The Improbability of Love,https://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html
Â£21.00,Three,The Art of Startup Fundraising,https://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html
Â£53.98,Three,Take Me Home Tonight (Rock Star Romance #3),https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html
Â£48.74,One,Sleeping Giants (Themis Files #1),https://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html
Â£21.15,Two,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",https://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html
Â£13.71,Three,Playing with Fire,https://books.toscrape.com/catalogue/playing-with-fire_602/index.html
Â£47.67,Three,Off the Hook (Fishing for Trouble #1),https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html
Â£13.34,Two,Mothering Sunday,https://books.toscrape.com/catalogue/mothering-sunday_600/index.html
Â£16.89,Five,"Mother, Can You Not?",https://books.toscrape.com/catalogue/mother-can-you-not_599/index.html
Â£27.18,One,M Train,https://books.toscrape.com/catalogue/m-train_598/index.html
Â£17.28,Two,Lilac Girls,https://books.toscrape.com/catalogue/lilac-girls_597/index.html
Â£45.14,One,Lies and Other Acts of Love,https://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html
Â£40.85,One,Lab Girl,https://books.toscrape.com/catalogue/lab-girl_595/index.html
Â£20.46,Four,Keep Me Posted,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html
Â£56.27,Three,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,https://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html
Â£48.49,Four,Grey (Fifty Shades #4),https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html
Â£51.34,Four,"Exit, Pursued by a Bear",https://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html
Â£16.34,Three,Daredevils,https://books.toscrape.com/catalogue/daredevils_590/index.html
Â£20.50,Three,Cravings: Recipes for What You Want to Eat,https://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html
Â£21.59,Five,Born for This: How to Find the Work You Were Meant to Do,https://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html
Â£21.36,Four,Arena,https://books.toscrape.com/catalogue/arena_587/index.html
Â£20.88,Five,Adultery,https://books.toscrape.com/catalogue/adultery_586/index.html
Â£19.53,Three,A Mother's Reckoning: Living in the Aftermath of Tragedy,https://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html
Â£14.75,Five,A Gentleman's Position (Society of Gentlemen #3),https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html
Â£48.48,Three,11/22/63,https://books.toscrape.com/catalogue/112263_583/index.html
Â£24.57,Two,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",https://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html
Â£49.71,Five,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,https://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html
Â£48.27,Five,Without Shame,https://books.toscrape.com/catalogue/without-shame_580/index.html
Â£58.05,Four,Watchmen,https://books.toscrape.com/catalogue/watchmen_579/index.html
Â£58.87,Four,Unlimited Intuition Now,https://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html
Â£11.82,Two,Underlying Notes,https://books.toscrape.com/catalogue/underlying-notes_577/index.html
Â£28.03,One,The Shack,https://books.toscrape.com/catalogue/the-shack_576/index.html
Â£44.05,Five,The New Brand You: Your New Image Makes the Sale for You,https://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html
Â£12.34,Four,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",https://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html
Â£16.68,Two,The Flowers Lied,https://books.toscrape.com/catalogue/the-flowers-lied_573/index.html
Â£55.91,One,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",https://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html
Â£24.57,Three,The Book of Mormon,https://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html
Â£52.98,Five,The Art and Science of Low Carbohydrate Living,https://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html
Â£54.40,One,The Alien Club,https://books.toscrape.com/catalogue/the-alien-club_569/index.html
Â£54.81,Five,Suzie Snowflake: One beautiful flake (a self-esteem story),https://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html
Â£25.08,One,Nap-a-Roo,https://books.toscrape.com/catalogue/nap-a-roo_567/index.html
Â£10.41,Four,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",https://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html
Â£47.44,Two,Modern Day Fables,https://books.toscrape.com/catalogue/modern-day-fables_565/index.html
Â£20.91,One,If I Gave You God's Phone Number....: Searching for Spirituality in America,https://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html
Â£33.95,Four,"Fruits Basket, Vol. 9 (Fruits Basket #9)",https://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html
Â£43.68,Three,Dress Your Family in Corduroy and Denim,https://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html
Â£33.23,One,Don't Forget Steven,https://books.toscrape.com/catalogue/dont-forget-steven_561/index.html
Â£35.92,Two,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,https://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html
Â£48.63,Four,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,https://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html
Â£56.63,Three,A Shard of Ice (The Black Symphony Saga #1),https://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html
Â£50.49,Three,A Hero's Curse (The Unseen Chronicles #1),https://books.toscrape.com/catalogue/a-heros-curse-the-unseen-chronicles-1_557/index.html
Â£35.79,Two,23 Degrees South: A Tropical Tale of Changing Whether...,https://books.toscrape.com/catalogue/23-degrees-south-a-tropical-tale-of-changing-whether_556/index.html
Â£34.06,Three,"Zero to One: Notes on Startups, or How to Build the Future",https://books.toscrape.com/catalogue/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html
Â£17.76,One,Why Not Me?,https://books.toscrape.com/catalogue/why-not-me_554/index.html
Â£39.36,Two,When Breath Becomes Air,https://books.toscrape.com/catalogue/when-breath-becomes-air_553/index.html
Â£36.94,Two,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,https://books.toscrape.com/catalogue/vagabonding-an-uncommon-guide-to-the-art-of-long-term-world-travel_552/index.html
Â£43.62,Five,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),https://books.toscrape.com/catalogue/the-unlikely-pilgrimage-of-harold-fry-harold-fry-1_551/index.html
Â£43.02,Three,The New Drawing on the Right Side of the Brain,https://books.toscrape.com/catalogue/the-new-drawing-on-the-right-side-of-the-brain_550/index.html
Â£28.45,Four,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",https://books.toscrape.com/catalogue/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html
Â£41.39,Two,The Martian (The Martian #1),https://books.toscrape.com/catalogue/the-martian-the-martian-1_548/index.html
Â£51.15,One,The High Mountains of Portugal,https://books.toscrape.com/catalogue/the-high-mountains-of-portugal_547/index.html
Â£35.88,One,The Grownup,https://books.toscrape.com/catalogue/the-grownup_546/index.html
Â£36.91,One,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,https://books.toscrape.com/catalogue/the-e-myth-revisited-why-most-small-businesses-dont-work-and-what-to-do-about-it_545/index.html
Â£28.93,One,South of Sunshine,https://books.toscrape.com/catalogue/south-of-sunshine_544/index.html
Â£38.89,Five,Smarter Faster Better: The Secrets of Being Productive in Life and Business,https://books.toscrape.com/catalogue/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html
Â£58.33,Three,Silence in the Dark (Logan Point #4),https://books.toscrape.com/catalogue/silence-in-the-dark-logan-point-4_542/index.html
Â£39.67,Five,Shadows of the Past (Logan Point #1),https://books.toscrape.com/catalogue/shadows-of-the-past-logan-point-1_541/index.html
Â£14.10,Five,Roller Girl,https://books.toscrape.com/catalogue/roller-girl_540/index.html
Â£21.82,Three,Rising Strong,https://books.toscrape.com/catalogue/rising-strong_539/index.html
Â£54.21,One,Proofs of God: Classical Arguments from Tertullian to Barth,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html
Â£31.19,Four,Please Kill Me: The Uncensored Oral History of Punk,https://books.toscrape.com/catalogue/please-kill-me-the-uncensored-oral-history-of-punk_537/index.html
Â£53.64,Five,Out of Print: City Lights Spotlight No. 14,https://books.toscrape.com/catalogue/out-of-print-city-lights-spotlight-no-14_536/index.html
Â£36.39,Five,My Life Next Door (My Life Next Door ),https://books.toscrape.com/catalogue/my-life-next-door-my-life-next-door_535/index.html
Â£58.54,Two,Miller's Valley,https://books.toscrape.com/catalogue/millers-valley_534/index.html
Â£29.48,Three,Man's Search for Meaning,https://books.toscrape.com/catalogue/mans-search-for-meaning_533/index.html
Â£25.06,Two,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",https://books.toscrape.com/catalogue/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html
Â£12.55,Three,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,https://books.toscrape.com/catalogue/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html
Â£29.04,Five,Les Fleurs du Mal,https://books.toscrape.com/catalogue/les-fleurs-du-mal_530/index.html
Â£40.72,Two,Left Behind (Left Behind #1),https://books.toscrape.com/catalogue/left-behind-left-behind-1_529/index.html
Â£45.05,Five,Kill 'Em and Leave: Searching for James Brown and the American Soul,https://books.toscrape.com/catalogue/kill-em-and-leave-searching-for-james-brown-and-the-american-soul_528/index.html
Â£47.13,One,Kierkegaard: A Christian Missionary to Christians,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html
Â£20.22,Four,John Vassos: Industrial Design for Modern Life,https://books.toscrape.com/catalogue/john-vassos-industrial-design-for-modern-life_526/index.html
Â£56.48,One,I'll Give You the Sun,https://books.toscrape.com/catalogue/ill-give-you-the-sun_525/index.html
Â£44.21,One,I Will Find You,https://books.toscrape.com/catalogue/i-will-find-you_524/index.html
Â£21.96,Four,Hystopia: A Novel,https://books.toscrape.com/catalogue/hystopia-a-novel_523/index.html
Â£40.45,Two,Howl and Other Poems,https://books.toscrape.com/catalogue/howl-and-other-poems_522/index.html
Â£10.29,Four,History of Beauty,https://books.toscrape.com/catalogue/history-of-beauty_521/index.html
Â£52.86,Two,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,https://books.toscrape.com/catalogue/heaven-is-for-real-a-little-boys-astounding-story-of-his-trip-to-heaven-and-back_520/index.html
Â£55.65,Five,Future Shock (Future Shock #1),https://books.toscrape.com/catalogue/future-shock-future-shock-1_519/index.html
Â£43.64,One,Ender's Game (The Ender Quintet #1),https://books.toscrape.com/catalogue/enders-game-the-ender-quintet-1_518/index.html
Â£28.41,One,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,https://books.toscrape.com/catalogue/diary-of-a-citizen-scientist-chasing-tiger-beetles-and-other-new-ways-of-engaging-the-world_517/index.html
Â£37.51,Four,Death by Leisure: A Cautionary Tale,https://books.toscrape.com/catalogue/death-by-leisure-a-cautionary-tale_516/index.html
Â£11.45,Three,Brilliant Beacons: A History of the American Lighthouse,https://books.toscrape.com/catalogue/brilliant-beacons-a-history-of-the-american-lighthouse_515/index.html
Â£19.22,Two,Brazen: The Courage to Find the You That's Been Hiding,https://books.toscrape.com/catalogue/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html
Â£56.91,Four,Between the World and Me,https://books.toscrape.com/catalogue/between-the-world-and-me_513/index.html
Â£55.06,Four,Being Mortal: Medicine and What Matters in the End,https://books.toscrape.com/catalogue/being-mortal-medicine-and-what-matters-in-the-end_512/index.html
Â£13.20,Three,"A Murder Over a Girl: Justice, Gender, Junior High",https://books.toscrape.com/catalogue/a-murder-over-a-girl-justice-gender-junior-high_511/index.html
Â£53.63,Two,32 Yolks,https://books.toscrape.com/catalogue/32-yolks_510/index.html
Â£44.48,Five,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",https://books.toscrape.com/catalogue/most-blessed-of-the-patriarchs-thomas-jefferson-and-the-empire-of-the-imagination_509/index.html
Â£12.08,Three,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,https://books.toscrape.com/catalogue/you-are-a-badass-how-to-stop-doubting-your-greatness-and-start-living-an-awesome-life_508/index.html
Â£22.14,Two,Wildlife of New York: A Five-Borough Coloring Book,https://books.toscrape.com/catalogue/wildlife-of-new-york-a-five-borough-coloring-book_507/index.html
Â£25.37,Five,What Happened on Beale Street (Secrets of the South Mysteries #2),https://books.toscrape.com/catalogue/what-happened-on-beale-street-secrets-of-the-south-mysteries-2_506/index.html
Â£46.33,Two,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,https://books.toscrape.com/catalogue/unreasonable-hope-finding-faith-in-the-god-who-brings-purpose-to-your-pain_505/index.html
Â£37.33,Three,Under the Tuscan Sun,https://books.toscrape.com/catalogue/under-the-tuscan-sun_504/index.html
Â£25.55,One,Toddlers Are A**holes: It's Not Your Fault,https://books.toscrape.com/catalogue/toddlers-are-aholes-its-not-your-fault_503/index.html
Â£34.72,One,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,https://books.toscrape.com/catalogue/the-year-of-living-biblically-one-mans-humble-quest-to-follow-the-bible-as-literally-as-possible_502/index.html
Â£35.96,Four,The Whale,https://books.toscrape.com/catalogue/the-whale_501/index.html
Â£41.14,Four,The Story of Art,https://books.toscrape.com/catalogue/the-story-of-art_500/index.html
Â£10.01,Four,The Origin of Species,https://books.toscrape.com/catalogue/the-origin-of-species_499/index.html
Â£36.05,Four,The Great Gatsby,https://books.toscrape.com/catalogue/the-great-gatsby_498/index.html
Â£49.03,Three,The Good Girl,https://books.toscrape.com/catalogue/the-good-girl_497/index.html
Â£16.24,One,The Glass Castle,https://books.toscrape.com/catalogue/the-glass-castle_496/index.html
Â£39.55,One,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,https://books.toscrape.com/catalogue/the-faith-of-christopher-hitchens-the-restless-soul-of-the-worlds-most-notorious-atheist_495/index.html
Â£35.67,Three,The Drowning Girls,https://books.toscrape.com/catalogue/the-drowning-girls_494/index.html
Â£16.62,Three,The Constant Princess (The Tudor Court #1),https://books.toscrape.com/catalogue/the-constant-princess-the-tudor-court-1_493/index.html
Â£42.78,Four,The Bourne Identity (Jason Bourne #1),https://books.toscrape.com/catalogue/the-bourne-identity-jason-bourne-1_492/index.html
Â£52.30,Five,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),https://books.toscrape.com/catalogue/the-bachelor-girls-guide-to-murder-herringford-and-watts-mysteries-1_491/index.html
Â£32.34,Two,The Art Book,https://books.toscrape.com/catalogue/the-art-book_490/index.html
Â£33.17,Four,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,https://books.toscrape.com/catalogue/the-7-habits-of-highly-effective-people-powerful-lessons-in-personal-change_489/index.html
Â£20.12,Five,Team of Rivals: The Political Genius of Abraham Lincoln,https://books.toscrape.com/catalogue/team-of-rivals-the-political-genius-of-abraham-lincoln_488/index.html
Â£20.90,Two,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,https://books.toscrape.com/catalogue/steal-like-an-artist-10-things-nobody-told-you-about-being-creative_487/index.html
Â£20.90,Three,"Sit, Stay, Love",https://books.toscrape.com/catalogue/sit-stay-love_486/index.html
Â£40.20,Four,Sister Dear,https://books.toscrape.com/catalogue/sister-dear_485/index.html
Â£52.87,Three,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",https://books.toscrape.com/catalogue/shrunken-treasures-literary-classics-short-sweet-and-silly_484/index.html
Â£51.74,One,"Rich Dad, Poor Dad",https://books.toscrape.com/catalogue/rich-dad-poor-dad_483/index.html
Â£34.41,Two,Raymie Nightingale,https://books.toscrape.com/catalogue/raymie-nightingale_482/index.html
Â£32.38,One,Playing from the Heart,https://books.toscrape.com/catalogue/playing-from-the-heart_481/index.html
Â£50.35,Four,Nightstruck: A Novel,https://books.toscrape.com/catalogue/nightstruck-a-novel_480/index.html
Â£11.38,Five,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",https://books.toscrape.com/catalogue/naturally-lean-125-nourishing-gluten-free-plant-based-recipes-all-under-300-calories_479/index.html
Â£43.58,Three,Meternity,https://books.toscrape.com/catalogue/meternity_478/index.html
Â£49.67,Three,Memoirs of a Geisha,https://books.toscrape.com/catalogue/memoirs-of-a-geisha_477/index.html
Â£28.77,Two,Like Never Before (Walker Family #2),https://books.toscrape.com/catalogue/like-never-before-walker-family-2_476/index.html
Â£13.22,Four,Life of Pi,https://books.toscrape.com/catalogue/life-of-pi_475/index.html
Â£51.17,Five,Leave This Song Behind: Teen Poetry at Its Best,https://books.toscrape.com/catalogue/leave-this-song-behind-teen-poetry-at-its-best_474/index.html
Â£39.61,Five,King's Folly (The Kinsman Chronicles #1),https://books.toscrape.com/catalogue/kings-folly-the-kinsman-chronicles-1_473/index.html
Â£57.43,Four,John Adams,https://books.toscrape.com/catalogue/john-adams_472/index.html
Â£46.01,Four,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),https://books.toscrape.com/catalogue/how-to-cook-everything-vegetarian-simple-meatless-recipes-for-great-food-how-to-cook-everything_471/index.html
Â£28.25,Two,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,https://books.toscrape.com/catalogue/how-to-be-a-domestic-goddess-baking-and-the-art-of-comfort-cooking_470/index.html
Â£37.05,Five,Good in Bed (Cannie Shapiro #1),https://books.toscrape.com/catalogue/good-in-bed-cannie-shapiro-1_469/index.html
Â£19.57,One,"Fruits Basket, Vol. 7 (Fruits Basket #7)",https://books.toscrape.com/catalogue/fruits-basket-vol-7-fruits-basket-7_468/index.html
Â£45.13,Three,For the Love: Fighting for Grace in a World of Impossible Standards,https://books.toscrape.com/catalogue/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html
Â£46.64,Two,Finding God in the Ruins: How God Redeems Pain,https://books.toscrape.com/catalogue/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html
Â£12.16,Five,Every Heart a Doorway (Every Heart A Doorway #1),https://books.toscrape.com/catalogue/every-heart-a-doorway-every-heart-a-doorway-1_465/index.html
Â£20.89,Four,Delivering the Truth (Quaker Midwife Mystery #1),https://books.toscrape.com/catalogue/delivering-the-truth-quaker-midwife-mystery-1_464/index.html
Â£17.97,Five,Counted With the Stars (Out from Egypt #1),https://books.toscrape.com/catalogue/counted-with-the-stars-out-from-egypt-1_463/index.html
Â£52.60,Two,"Chronicles, Vol. 1",https://books.toscrape.com/catalogue/chronicles-vol-1_462/index.html
Â£25.77,One,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,https://books.toscrape.com/catalogue/blue-like-jazz-nonreligious-thoughts-on-christian-spirituality_461/index.html
Â£48.19,Three,Benjamin Franklin: An American Life,https://books.toscrape.com/catalogue/benjamin-franklin-an-american-life_460/index.html
Â£29.93,Five,"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html
Â£44.34,Two,A Summer In Europe,https://books.toscrape.com/catalogue/a-summer-in-europe_458/index.html
Â£52.40,Five,A Short History of Nearly Everything,https://books.toscrape.com/catalogue/a-short-history-of-nearly-everything_457/index.html
Â£44.81,Four,A Gathering of Shadows (Shades of Magic #2),https://books.toscrape.com/catalogue/a-gathering-of-shadows-shades-of-magic-2_456/index.html
Â£57.84,Five,The Sound Of Love,https://books.toscrape.com/catalogue/the-sound-of-love_455/index.html
Â£39.67,Two,The Rise and Fall of the Third Reich: A History of Nazi Germany,https://books.toscrape.com/catalogue/the-rise-and-fall-of-the-third-reich-a-history-of-nazi-germany_454/index.html
Â£55.02,Three,The Perks of Being a Wallflower,https://books.toscrape.com/catalogue/the-perks-of-being-a-wallflower_453/index.html
Â£24.80,Four,The Mysterious Affair at Styles (Hercule Poirot #1),https://books.toscrape.com/catalogue/the-mysterious-affair-at-styles-hercule-poirot-1_452/index.html
Â£59.45,Four,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,https://books.toscrape.com/catalogue/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html
Â£31.58,Two,The Makings of a Fatherless Child,https://books.toscrape.com/catalogue/the-makings-of-a-fatherless-child_450/index.html
Â£43.27,Four,The Joy of Cooking,https://books.toscrape.com/catalogue/the-joy-of-cooking_449/index.html
Â£37.34,One,The Invention of Wings,https://books.toscrape.com/catalogue/the-invention-of-wings_448/index.html
Â£17.80,Five,The Hobbit (Middle-Earth Universe),https://books.toscrape.com/catalogue/the-hobbit-middle-earth-universe_447/index.html
Â£30.54,One,The Great Railway Bazaar,https://books.toscrape.com/catalogue/the-great-railway-bazaar_446/index.html
Â£18.77,One,The Golden Compass (His Dark Materials #1),https://books.toscrape.com/catalogue/the-golden-compass-his-dark-materials-1_445/index.html
Â£46.85,Three,The God Delusion,https://books.toscrape.com/catalogue/the-god-delusion_444/index.html
Â£15.79,One,The Girl You Left Behind (The Girl You Left Behind #1),https://books.toscrape.com/catalogue/the-girl-you-left-behind-the-girl-you-left-behind-1_443/index.html
Â£10.27,Two,The Fellowship of the Ring (The Lord of the Rings #1),https://books.toscrape.com/catalogue/the-fellowship-of-the-ring-the-lord-of-the-rings-1_442/index.html
Â£15.42,Five,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),https://books.toscrape.com/catalogue/the-collected-poems-of-wb-yeats-the-collected-works-of-wb-yeats-1_441/index.html
Â£59.92,Five,The Barefoot Contessa Cookbook,https://books.toscrape.com/catalogue/the-barefoot-contessa-cookbook_440/index.html
Â£50.96,Two,Tell the Wolves I'm Home,https://books.toscrape.com/catalogue/tell-the-wolves-im-home_439/index.html
Â£30.60,Three,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,https://books.toscrape.com/catalogue/ship-leaves-harbor-essays-on-travel-by-a-recovering-journeyman_438/index.html
Â£19.27,Four,Pride and Prejudice,https://books.toscrape.com/catalogue/pride-and-prejudice_437/index.html
Â£46.58,One,Musicophilia: Tales of Music and the Brain,https://books.toscrape.com/catalogue/musicophilia-tales-of-music-and-the-brain_436/index.html
Â£48.51,Three,Mere Christianity,https://books.toscrape.com/catalogue/mere-christianity_435/index.html
Â£19.02,One,Me Before You (Me Before You #1),https://books.toscrape.com/catalogue/me-before-you-me-before-you-1_434/index.html
Â£38.38,Two,In the Woods (Dublin Murder Squad #1),https://books.toscrape.com/catalogue/in-the-woods-dublin-murder-squad-1_433/index.html
Â£49.98,Four,In Cold Blood,https://books.toscrape.com/catalogue/in-cold-blood_432/index.html
Â£46.49,Five,How to Stop Worrying and Start Living,https://books.toscrape.com/catalogue/how-to-stop-worrying-and-start-living_431/index.html
Â£18.32,Two,Give It Back,https://books.toscrape.com/catalogue/give-it-back_430/index.html
Â£42.14,Three,"Girl, Interrupted",https://books.toscrape.com/catalogue/girl-interrupted_429/index.html
Â£56.59,Four,Fun Home: A Family Tragicomic,https://books.toscrape.com/catalogue/fun-home-a-family-tragicomic_428/index.html
Â£20.96,Four,"Fruits Basket, Vol. 6 (Fruits Basket #6)",https://books.toscrape.com/catalogue/fruits-basket-vol-6-fruits-basket-6_427/index.html
Â£40.32,Four,Deception Point,https://books.toscrape.com/catalogue/deception-point_426/index.html
Â£36.39,Three,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",https://books.toscrape.com/catalogue/death-note-vol-6-give-and-take-death-note-6_425/index.html
Â£58.55,Four,Catherine the Great: Portrait of a Woman,https://books.toscrape.com/catalogue/catherine-the-great-portrait-of-a-woman_424/index.html
Â£39.61,Three,Better Homes and Gardens New Cook Book,https://books.toscrape.com/catalogue/better-homes-and-gardens-new-cook-book_423/index.html
Â£21.30,Three,An Unquiet Mind: A Memoir of Moods and Madness,https://books.toscrape.com/catalogue/an-unquiet-mind-a-memoir-of-moods-and-madness_422/index.html
Â£56.88,Four,A Year in Provence (Provence #1),https://books.toscrape.com/catalogue/a-year-in-provence-provence-1_421/index.html
Â£32.97,Four,World Without End (The Pillars of the Earth #2),https://books.toscrape.com/catalogue/world-without-end-the-pillars-of-the-earth-2_420/index.html
Â£47.31,Four,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",https://books.toscrape.com/catalogue/will-grayson-will-grayson-will-grayson-will-grayson_419/index.html
